y,x,z
2.718100537,-1.73,117.375
2.70306266,-1.71,117.4415
2.70306266,-1.475,117.5085
2.733368009,-1.515,117.5745
2.718100537,-1.835,117.64
2.70306266,-1.75,117.7065
2.718100537,-1.24,117.773
2.764620553,-1.12,117.8375
2.764620553,-1.4,117.9005
2.733368009,-1.605,117.9645
2.718100537,-1.76,118.03
2.718100537,-1.865,118.096
2.718100537,-1.83,118.162
2.733368009,-1.72,118.2275
2.733368009,-1.485,118.2925
2.780620894,-1.125,118.356
2.796881415,-0.935,118.4175
2.813410717,-0.93,118.478
2.813410717,-1.06,118.538
2.780620894,-1.325,118.599
2.796881415,-1.455,118.6605
2.796881415,-1.285,118.7215
2.796881415,-0.96,118.7825
2.864704011,-0.685,118.8415
2.847312268,-0.44,118.899
2.864704011,-0.675,118.9565
2.864704011,-1.405,119.0135
2.796881415,-1.62,119.0725
2.780620894,-1.315,119.134
2.847312268,-1.16,119.194
2.830217835,-1,119.2525
2.882403588,-0.675,119.31
2.882403588,-0.73,119.366
2.847312268,-1.175,119.423
2.847312268,-1.4,119.481
2.830217835,-1.365,119.5395
2.847312268,-1.3,119.598
2.864704011,-1.17,119.6555
2.847312268,-1.08,119.713
2.864704011,-1.2,119.7705
2.864704011,-1.155,119.8275
2.900422094,-0.84,119.8835
2.882403588,-0.875,119.939
2.864704011,-1.27,119.9955
2.864704011,-1.47,120.0525
2.847312268,-1.315,120.11
2.864704011,-1.01,120.1675
2.882403588,-0.97,120.224
2.900422094,-1.185,120.2795
2.882403588,-1.19,120.335
2.864704011,-0.98,120.3915
2.900422094,-0.865,120.4475
2.900422094,-0.86,120.5025
2.900422094,-0.745,120.5575
2.918771232,-0.52,120.612
2.937463365,-0.275,120.6655
2.937463365,-0.005,120.7185
2.975929646,0.075,120.7705
2.95651156,-0.04,120.822
2.95651156,-0.17,120.874
2.937463365,-0.365,120.9265
2.918771232,-0.54,120.98
2.900422094,-0.585,121.0345
2.900422094,-0.665,121.0895
2.900422094,-0.84,121.1445
2.882403588,-0.925,121.2
2.864704011,-0.695,121.2565
2.918771232,-0.235,121.312
2.918771232,-0.16,121.366
2.900422094,-0.485,121.4205
2.900422094,-0.645,121.4755
2.900422094,-0.63,121.5305
2.882403588,-0.61,121.586
2.882403588,-0.6,121.642
2.882403588,-0.46,121.698
2.900422094,-0.175,121.7535
2.918771232,-0.03,121.808
2.937463365,0.125,121.8615
2.918771232,0.43,121.915
2.975929646,0.585,121.9675
2.95651156,0.35,122.019
2.900422094,-0.13,122.0725
2.918771232,-0.19,122.127
2.918771232,0.155,122.181
2.918771232,0.365,122.235
2.937463365,0.455,122.2885
2.95651156,0.41,122.341
2.918771232,0.225,122.394
2.918771232,0.13,122.448
2.900422094,0.2,122.5025
2.900422094,0.33,122.5575
2.918771232,0.285,122.612
2.900422094,0.065,122.6665
2.864704011,-0.22,122.7225
2.847312268,-0.57,122.78
2.830217835,-0.525,122.8385
2.830217835,-0.195,122.8975
2.847312268,-0.205,122.956
2.847312268,-0.365,123.014
2.813410717,-0.46,123.073
2.813410717,-0.375,123.133
2.847312268,-0.095,123.192
2.830217835,0.295,123.2505
2.918771232,0.78,123.307
2.900422094,0.825,123.3615
2.882403588,0.425,123.417
2.864704011,0.245,123.4735
2.864704011,0.305,123.5305
2.847312268,0.295,123.588
2.847312268,0.205,123.646
2.847312268,0.3,123.704
2.864704011,0.575,123.7615
2.864704011,0.715,123.8185
2.864704011,0.67,123.8755
2.864704011,0.565,123.9325
2.847312268,0.455,123.99
2.847312268,0.735,124.048
2.882403588,1.155,124.105
2.900422094,0.915,124.1605
2.830217835,0.595,124.2175
2.847312268,0.6,124.276
2.830217835,0.55,124.3345
2.847312268,0.45,124.393
2.830217835,0.45,124.4515
2.813410717,0.54,124.511
2.847312268,0.6,124.57
2.830217835,0.635,124.6285
2.847312268,0.635,124.687
2.830217835,0.61,124.7455
2.847312268,0.6,124.804
2.830217835,0.625,124.8625
2.813410717,0.46,124.922
2.813410717,0.065,124.982
2.764620553,-0.05,125.0435
2.780620894,0.14,125.106
2.796881415,0.355,125.1675
2.796881415,0.58,125.2285
2.830217835,0.82,125.2885
2.830217835,1.085,125.3475
2.847312268,1.07,125.406
2.847312268,0.765,125.464
2.830217835,0.715,125.5225
2.813410717,0.92,125.582
2.830217835,1.045,125.6415
2.847312268,1.09,125.7
2.830217835,0.935,125.7585
2.830217835,0.595,125.8175
2.796881415,0.44,125.8775
2.780620894,0.49,125.939
2.796881415,0.57,126.0005
2.813410717,0.58,126.061
2.796881415,0.51,126.1215
2.780620894,0.425,126.183
2.780620894,0.33,126.245
2.780620894,0.225,126.307
2.780620894,0.35,126.369
2.780620894,0.78,126.431
2.830217835,1.015,126.4915
2.830217835,0.985,126.5505
2.813410717,0.95,126.61
2.813410717,0.915,126.67
2.830217835,1.08,126.7295
2.830217835,1.435,126.7885
2.864704011,1.77,126.8465
2.882403588,2.215,126.903
2.937463365,2.62,126.9575
2.937463365,2.405,127.0105
2.882403588,1.74,127.065
2.864704011,1.57,127.1215
2.882403588,1.9,127.178
2.882403588,2.065,127.234
2.900422094,2.055,127.2895
2.900422094,2.045,127.3445
2.900422094,2.085,127.3995
2.900422094,2.175,127.4545
2.937463365,2.275,127.5085
2.918771232,2.385,127.562
2.937463365,2.44,127.6155
2.937463365,2.45,127.6685
2.95651156,2.415,127.721
2.937463365,2.33,127.7735
2.937463365,2.345,127.8265
2.95651156,2.46,127.879
2.95651156,2.445,127.931
2.937463365,2.295,127.9835
2.95651156,2.325,128.036
2.95651156,2.505,128.088
2.95651156,2.535,128.14
2.975929646,2.325,128.1915
2.937463365,2.11,128.2435
2.937463365,2.16,128.2965
2.95651156,2.375,128.349
2.975929646,2.605,128.4005
2.975929646,2.71,128.4515
2.995732274,2.69,128.502
2.995732274,2.59,128.552
2.975929646,2.64,128.6025
3.015934981,3.005,128.6525
3.015934981,3.195,128.7015
3.036554268,3.12,128.75
3.036554268,3.07,128.798
3.015934981,2.885,128.8465
3.015934981,2.54,128.8955
2.975929646,2.24,128.9455
2.975929646,1.99,128.9965
2.95651156,2.015,129.048
2.95651156,2.305,129.1
2.975929646,2.325,129.1515
2.995732274,2.08,129.202
2.937463365,1.83,129.2535
2.95651156,1.57,129.306
2.918771232,1.43,129.359
2.918771232,1.405,129.413
2.937463365,1.61,129.4665
2.937463365,2.04,129.5195
2.995732274,2.385,129.571
3.015934981,2.65,129.6205
3.015934981,2.49,129.6695
3.015934981,1.435,129.7185
2.830217835,0.18,129.7725
2.830217835,0.125,129.8315
2.900422094,0.99,129.8885
2.900422094,1.6,129.9435
2.975929646,1.97,129.9965
2.975929646,2.055,130.0475
2.975929646,1.84,130.0985
2.95651156,1.665,130.15
2.937463365,1.455,130.2025
2.937463365,1.225,130.2555
2.918771232,1.305,130.309
2.918771232,1.64,130.363
2.975929646,1.8,130.4155
2.95651156,1.515,130.467
2.882403588,0.96,130.521
2.900422094,0.78,130.5765
2.882403588,0.86,130.632
2.882403588,0.715,130.688
2.864704011,0.58,130.7445
2.864704011,0.55,130.8015
2.847312268,0.465,130.859
2.847312268,0.32,130.917
2.830217835,0.19,130.9755
2.830217835,0.005,131.0345
2.796881415,-0.22,131.0945
2.796881415,-0.37,131.1555
2.780620894,-0.485,131.217
2.780620894,-0.55,131.279
2.780620894,-0.57,131.341
2.764620553,-0.685,131.4035
2.764620553,-0.605,131.4665
2.764620553,-0.13,131.5295
2.796881415,-0.165,131.5915
2.813410717,-0.815,131.652
2.688247574,-1.34,131.716
2.70306266,-1.74,131.7835
2.645075402,-1.835,131.8525
2.659260037,-1.62,131.923
2.673648774,-1.495,131.9925
2.673648774,-1.465,132.0615
2.645075402,-1.66,132.1315
2.659260037,-2.075,132.202
2.590267165,-2.255,132.2745
2.603690186,-2.355,132.349
2.551046452,-2.63,132.425
2.563949857,-2.78,132.5025
2.551046452,-2.69,132.58
2.551046452,-2.51,132.658
2.563949857,-2.43,132.7355
2.563949857,-2.48,132.8125
2.538307427,-2.545,132.8905
2.551046452,-2.575,132.969
2.551046452,-2.58,133.047
2.538307427,-2.67,133.1255
2.501036032,-2.96,133.206
2.501036032,-3.26,133.288
2.465104022,-3.485,133.3715
2.453407983,-3.725,133.457
2.430418465,-3.765,133.544
2.430418465,-3.615,133.632
2.430418465,-3.635,133.72
2.44184716,-3.83,133.8075
2.419118909,-3.755,133.8955
2.430418465,-3.405,133.984
2.465104022,-3.23,134.0705
2.465104022,-3.52,134.1555
2.396895772,-4.11,134.2435
2.396895772,-4.435,134.3345
2.364460497,-4.465,134.427
2.353878387,-4.68,134.5215
2.312635429,-5.085,134.6185
2.312635429,-5.34,134.7175
2.26336438,-5.57,134.819
2.273026291,-5.835,134.9225
2.225624052,-6.01,135.028
2.225624052,-5.925,135.136
2.253794929,-5.75,135.2425
2.253794929,-6.065,135.3475
2.18036746,-6.68,135.4565
2.18036746,-6.935,135.5695
2.162823151,-6.89,135.6835
2.171556831,-7.03,135.798
2.137070655,-7.22,135.914
2.145581344,-7.37,136.0315
2.137070655,-7.39,136.149
2.145581344,-7.065,136.2665
2.189256408,-6.87,136.381
2.189256408,-7.02,136.493
2.162823151,-7.23,136.6065
2.171556831,-7.32,136.721
2.171556831,-7.225,136.835
2.171556831,-7.325,136.949
2.145581344,-7.66,137.0645
2.145581344,-7.625,137.1815
2.171556831,-7.415,137.297
2.171556831,-7.465,137.411
2.18036746,-7.415,137.5245
2.18036746,-7.4,137.6375
2.154165088,-7.725,137.752
2.162823151,-7.78,137.8675
2.18036746,-7.56,137.9815
2.18036746,-7.66,138.0945
2.162823151,-7.875,138.2085
2.154165088,-7.955,138.324
2.171556831,-7.85,138.439
2.162823151,-7.585,138.5535
2.216407397,-7.46,138.6655
2.207274913,-7.51,138.775
2.198225078,-7.715,138.8855
2.198225078,-8.195,138.9965
2.120263536,-8.7,139.112
2.120263536,-9.065,139.232
2.095570924,-9.09,139.3535
2.103734234,-8.765,139.476
2.145581344,-8.655,139.5955
2.145581344,-8.695,139.7125
2.154165088,-8.67,139.829
2.154165088,-8.63,139.945
2.171556831,-8.445,140.06
2.18036746,-8.3,140.1735
2.18036746,-8.415,140.2865
2.189256408,-8.465,140.399
2.189256408,-8.4,140.511
2.198225078,-8.55,140.6225
2.162823151,-8.78,140.7355
2.171556831,-8.76,140.85
2.189256408,-8.545,140.963
2.189256408,-8.535,141.075
2.18036746,-8.815,141.1875
2.171556831,-8.905,141.301
2.198225078,-8.58,141.4135
2.198225078,-8.39,141.5245
2.207274913,-8.555,141.635
2.198225078,-8.635,141.7455
2.207274913,-8.49,141.856
2.207274913,-8.245,141.966
2.225624052,-8.35,142.075
2.216407397,-8.67,142.1835
2.207274913,-8.565,142.293
2.198225078,-8.345,142.4035
2.216407397,-8.425,142.5135
2.207274913,-8.62,142.623
2.189256408,-8.64,142.734
2.18036746,-8.545,142.8465
2.198225078,-8.45,142.9585
2.189256408,-8.465,143.07
2.189256408,-8.375,143.182
2.189256408,-8.165,143.294
2.189256408,-8.24,143.406
2.198225078,-8.305,143.5175
2.171556831,-8.37,143.63
2.171556831,-8.61,143.744
2.128631786,-8.705,143.8605
2.137070655,-8.63,143.979
2.137070655,-8.495,144.097
2.145581344,-8.25,144.2145
2.162823151,-8.13,144.3305
2.162823151,-8.24,144.4455
2.137070655,-8.325,144.562
2.128631786,-8.34,144.6805
2.111964733,-8.495,144.8005
2.111964733,-8.76,144.9215
2.087473713,-8.615,145.044
2.087473713,-8.155,145.168
2.128631786,-8.065,145.2895
2.128631786,-8.155,145.4085
2.128631786,-7.92,145.5275
2.128631786,-7.75,145.6465
2.120263536,-7.82,145.766
2.128631786,-7.89,145.8855
2.103734234,-8.07,146.006
2.095570924,-8.265,146.1285
2.071473372,-8.255,146.253
2.071473372,-8.045,146.379
2.095570924,-7.95,146.5035
2.095570924,-8.065,146.6265
2.063568193,-8.22,146.7515
2.063568193,-8.465,146.8785
2.024953356,-8.555,147.008
2.032557956,-8.415,147.1395
2.032557956,-8.395,147.2705
2.040220829,-8.38,147.401
2.055725015,-8.155,147.53
2.055725015,-7.995,147.658
2.071473372,-7.925,147.785
2.071473372,-7.785,147.911
2.087473713,-7.765,148.036
2.087473713,-7.9,148.16
2.055725015,-8,148.286
2.063568193,-8.01,148.4135
2.063568193,-7.94,148.5405
2.063568193,-7.915,148.6675
2.055725015,-7.985,148.795
2.055725015,-8.02,148.923
2.047942875,-8.085,149.0515
2.047942875,-8.1,149.1805
2.047942875,-8.01,149.3095
2.047942875,-8.11,149.4385
2.032557956,-8.285,149.5685
2.024953356,-8.395,149.7
2.009915479,-8.46,149.833
2.009915479,-8.06,149.967
2.087473713,-7.595,150.096
2.087473713,-7.61,150.22
2.079441542,-7.67,150.3445
2.079441542,-7.74,150.4695
2.063568193,-7.84,150.5955
2.071473372,-7.78,150.722
2.079441542,-7.67,150.8475
2.079441542,-7.58,150.9725
2.087473713,-7.605,151.097
2.087473713,-7.595,151.221
2.095570924,-7.49,151.3445
2.095570924,-7.56,151.4675
2.079441542,-7.65,151.5915
2.087473713,-7.625,151.716
2.087473713,-7.59,151.84
2.087473713,-7.455,151.964
2.111964733,-7.335,152.0865
2.111964733,-7.435,152.2075
2.103734234,-7.44,152.329
2.095570924,-7.135,152.4515
2.145581344,-6.945,152.5715
2.145581344,-7.195,152.6885
2.111964733,-7.42,152.8075
2.103734234,-7.08,152.929
2.171556831,-6.68,153.047
2.171556831,-6.735,153.161
2.154165088,-6.885,153.276
2.154165088,-6.91,153.392
2.145581344,-7.065,153.5085
2.137070655,-7.32,153.626
2.111964733,-7.4,153.7455
2.111964733,-7.39,153.8665
2.087473713,-7.61,153.989
2.095570924,-7.855,154.1125
2.063568193,-7.89,154.2375
2.071473372,-7.79,154.364
2.079441542,-7.73,154.4895
2.087473713,-7.96,154.614
2.055725015,-8.115,154.74
2.047942875,-7.97,154.8685
2.087473713,-7.75,154.995
2.087473713,-7.565,155.119
2.103734234,-7.58,155.242
2.103734234,-7.655,155.364
2.095570924,-7.71,155.4865
2.103734234,-7.73,155.609
2.120263536,-7.455,155.73
2.120263536,-7.42,155.85
2.095570924,-7.835,155.9715
2.087473713,-8.08,156.095
2.087473713,-7.92,156.219
2.095570924,-7.68,156.3425
2.111964733,-7.67,156.4645
2.111964733,-7.68,156.5855
2.103734234,-7.89,156.707
2.095570924,-8,156.8295
2.128631786,-7.615,156.9505
2.120263536,-7.61,157.07
2.063568193,-8.425,157.1935
2.055725015,-8.9,157.321
2.040220829,-8.665,157.45
2.040220829,-8.685,157.58
2.063568193,-8.45,157.7085
2.063568193,-8.07,157.8355
2.087473713,-8.145,157.961
2.087473713,-8.305,158.085
2.087473713,-8.145,158.209
2.087473713,-8.13,158.333
2.047942875,-8.62,158.4595
2.047942875,-8.575,158.5885
2.071473372,-8.39,158.716
2.071473372,-8.79,158.842
2.024953356,-8.81,158.971
2.032557956,-8.355,159.1025
2.071473372,-8.345,159.231
2.063568193,-8.505,159.3575
2.055725015,-8.52,159.485
2.047942875,-8.565,159.6135
2.047942875,-8.54,159.7425
2.047942875,-8.545,159.8715
2.071473372,-8.215,159.999
2.079441542,-7.765,160.1245
2.103734234,-7.8,160.248
2.103734234,-7.79,160.37
2.111964733,-7.71,160.4915
2.111964733,-7.84,160.6125
2.128631786,-7.45,160.7325
2.137070655,-6.95,160.851
2.189256408,-6.78,160.966
2.18036746,-6.88,161.0785
2.120263536,-7.59,161.195
2.111964733,-7.835,161.3155
2.137070655,-7.345,161.435
2.137070655,-6.845,161.553
2.198225078,-6.67,161.6675
2.198225078,-6.305,161.7785
2.282782466,-5.58,161.885
2.292634762,-5.45,161.9865
2.244316185,-6.105,162.09
2.253794929,-5.97,162.1955
2.273026291,-5.815,162.2995
2.26336438,-6.32,162.403
2.216407397,-6.455,162.5095
2.216407397,-6.24,162.6185
2.244316185,-6.095,162.726
2.253794929,-6.505,162.8315
2.189256408,-6.715,162.94
2.189256408,-6.725,163.052
2.18036746,-6.785,163.1645
2.189256408,-7.095,163.277
2.154165088,-7.125,163.391
2.154165088,-6.96,163.507
2.171556831,-6.93,163.622
2.162823151,-7.135,163.7365
2.128631786,-7.41,163.8535
2.128631786,-7.43,163.9725
2.103734234,-7.745,164.093
2.103734234,-7.69,164.215
2.128631786,-7.395,164.3355
2.137070655,-7.205,164.454
2.162823151,-7.14,164.5705
2.154165088,-7.215,164.686
2.189256408,-6.89,164.8
2.189256408,-6.6,164.912
2.234926445,-6.41,165.0215
2.225624052,-5.84,165.129
2.3227878,-5.525,165.232
2.312635429,-6.095,165.3305
2.234926445,-6.51,165.4335
2.234926445,-6.28,165.5405
2.253794929,-6.33,165.6465
2.244316185,-6.885,165.752
2.189256408,-7.14,165.861
2.189256408,-7.04,165.973
2.198225078,-7.025,166.0845
2.207274913,-6.905,166.195
2.207274913,-7.02,166.305
2.216407397,-7.31,166.4145
2.171556831,-7.525,166.526
2.171556831,-7.71,166.64
2.171556831,-7.67,166.754
2.171556831,-7.92,166.868
2.120263536,-8.36,166.985
2.128631786,-8.515,167.1045
2.103734234,-8.67,167.225
2.103734234,-8.44,167.347
2.162823151,-8.2,167.4655
2.162823151,-8.365,167.5805
2.154165088,-8.37,167.696
2.162823151,-8.305,167.8115
2.189256408,-8.065,167.925
2.198225078,-7.9,168.0365
2.207274913,-8.075,168.147
2.198225078,-8.37,168.2575
2.18036746,-8.55,168.3695
2.171556831,-8.25,168.483
2.207274913,-8.205,168.595
2.216407397,-8.415,168.7045
2.207274913,-8.255,168.814
2.216407397,-8.23,168.9235
2.244316185,-7.995,169.031
2.234926445,-7.775,169.1375
2.26336438,-7.86,169.243
2.253794929,-8.135,169.3475
2.216407397,-8.35,169.4545
2.216407397,-8.12,169.5635
2.26336438,-7.875,169.67
2.26336438,-7.86,169.774
2.253794929,-7.96,169.8785
2.253794929,-8.005,169.9835
2.244316185,-7.97,170.089
2.253794929,-7.725,170.1945
2.302585093,-7.345,170.297
2.292634762,-6.89,170.3975
2.353878387,-6.635,170.4955
2.364460497,-6.76,170.59
2.3330443,-6.805,170.6855
2.3330443,-6.825,170.7825
2.302585093,-6.995,170.881
2.312635429,-6.82,170.9805
2.353878387,-6.46,171.0775
2.343407088,-6.33,171.173
2.364460497,-6.31,171.268
2.353878387,-6.05,171.3625
2.430418465,-5.445,171.454
2.430418465,-5.455,171.542
2.364460497,-6.15,171.633
2.375155786,-6.67,171.7265
2.312635429,-6.74,171.8225
2.3227878,-6.81,171.921
2.282782466,-7.155,172.021
2.282782466,-7.005,172.123
2.343407088,-6.47,172.222
2.343407088,-6.14,172.318
2.343407088,-6.45,172.414
2.343407088,-7.05,172.51
2.302585093,-6.93,172.608
2.302585093,-6.81,172.708
2.244316185,-7.49,172.811
2.253794929,-7.485,172.9165
2.3227878,-6.58,173.018
2.3227878,-6.215,173.116
2.302585093,-6.84,173.215
2.302585093,-7.145,173.315
2.292634762,-6.98,173.4155
2.282782466,-7.365,173.517
2.216407397,-7.85,173.6225
2.216407397,-8.1,173.7315
2.189256408,-8.145,173.842
2.189256408,-7.835,173.954
2.244316185,-7.545,174.063
2.234926445,-7.6,174.1695
2.234926445,-7.575,174.2765
2.244316185,-7.615,174.383
2.234926445,-7.515,174.4895
2.234926445,-7.1,174.5965
2.273026291,-7,174.7015
2.273026291,-7.035,174.8045
2.26336438,-7.045,174.908
2.26336438,-6.715,175.012
2.353878387,-6.02,175.1115
2.353878387,-5.825,175.2065
2.312635429,-6.385,175.3035
2.312635429,-6.8,175.4025
2.302585093,-6.46,175.502
2.312635429,-6.1,175.6015
2.343407088,-5.985,175.699
2.343407088,-6.02,175.795
2.3227878,-6.18,175.892
2.3227878,-6.095,175.99
2.343407088,-5.97,176.087
2.343407088,-6.08,176.183
2.3227878,-6.15,176.28
2.3227878,-6.5,176.378
2.244316185,-7.045,176.48
2.244316185,-6.67,176.586
2.3330443,-6.065,176.6875
2.3330443,-6.52,176.7845
2.234926445,-7.11,176.8865
2.234926445,-7.225,176.9935
2.207274913,-7.395,177.102
2.216407397,-7.445,177.2115
2.207274913,-7.415,177.321
2.198225078,-7.54,177.4315
2.189256408,-7.56,177.543
2.189256408,-7.365,177.655
2.198225078,-7.34,177.7665
2.198225078,-7.285,177.8775
2.225624052,-7.07,177.987
2.216407397,-6.97,178.0955
2.234926445,-6.9,178.2035
2.234926445,-7.16,178.3105
2.18036746,-7.42,178.4205
2.18036746,-7.19,178.5335
2.216407397,-7.005,178.6445
2.216407397,-7.16,178.7535
2.171556831,-7.445,178.865
2.18036746,-7.915,178.9785
2.111964733,-8.17,179.0955
2.111964733,-8.215,179.2165
2.095570924,-8.315,179.3385
2.087473713,-7.925,179.462
2.198225078,-7.135,179.5795
2.198225078,-6.71,179.6905
2.225624052,-6.825,179.8
2.216407397,-6.915,179.9085
2.253794929,-6.455,180.0155
2.244316185,-5.69,180.121
2.343407088,-5.395,180.222
2.3330443,-5.94,180.3185
2.253794929,-6.365,180.4195
2.253794929,-6.345,180.5245
2.26336438,-6.315,180.629
2.253794929,-6.36,180.7335
2.273026291,-6.075,180.8375
2.273026291,-5.675,180.9405
2.312635429,-5.64,181.0415
2.312635429,-5.48,181.1405
2.3227878,-5.525,181.239
2.312635429,-6.185,181.3375
2.207274913,-6.78,181.442
2.216407397,-6.36,181.5515
2.273026291,-6,181.6575
2.273026291,-6.485,181.7605
2.198225078,-6.74,181.8675
2.207274913,-6.83,181.978
2.171556831,-7.125,182.09
2.171556831,-7.585,182.204
2.087473713,-7.935,182.323
2.095570924,-7.76,182.4465
2.120263536,-7.59,182.568
2.111964733,-7.87,182.6885
2.111964733,-7.685,182.8095
2.103734234,-7.495,182.931
2.087473713,-7.735,183.054
2.095570924,-8.175,183.1775
2.032557956,-8.345,183.3045
2.032557956,-7.875,183.4355
2.063568193,-7.905,183.5645
2.063568193,-8.185,183.6915
2.040220829,-8.14,183.82
2.032557956,-7.935,183.9505
2.047942875,-7.945,184.0805
2.047942875,-7.735,184.2095
2.103734234,-7.235,184.335
2.111964733,-7.91,184.4565
1.987774353,-8.465,184.5855
1.995100393,-7.98,184.722
2.032557956,-7.925,184.8555
2.032557956,-8.165,184.9865
2.024953356,-7.99,185.118
2.024953356,-7.845,185.25
1.987774353,-8.33,185.3845
1.995100393,-8.605,185.521
2.009915479,-8.065,185.656
2.009915479,-7.77,185.79
2.017406151,-7.94,185.9235
2.017406151,-7.965,186.0565
2.009915479,-8.045,186.19
2.002480501,-7.91,186.3245
2.017406151,-7.885,186.4585
2.017406151,-8.015,186.5915
2.032557956,-7.65,186.7235
2.040220829,-7.315,186.854
2.040220829,-7.51,186.984
2.040220829,-7.945,187.114
2.002480501,-7.96,187.2465
1.995100393,-7.6,187.382
2.063568193,-7.215,187.5135
2.055725015,-7.02,187.641
2.040220829,-7.45,187.77
2.032557956,-7.855,187.9005
2.002480501,-7.735,188.0335
2.002480501,-7.775,188.1685
2.002480501,-7.715,188.3035
2.002480501,-7.485,188.4385
2.024953356,-7.28,188.572
2.032557956,-6.87,188.7035
2.087473713,-6.56,188.831
2.095570924,-6.78,188.9545
2.040220829,-7.05,189.081
2.040220829,-6.825,189.211
2.095570924,-6.325,189.3375
2.095570924,-6.145,189.4605
2.087473713,-6.38,189.584
2.087473713,-6.245,189.708
2.128631786,-5.805,189.8295
2.137070655,-5.225,189.948
2.207274913,-4.815,190.062
2.207274913,-4.755,190.172
2.225624052,-4.615,190.281
2.216407397,-4.055,190.3895
2.302585093,-3.64,190.494
2.302585093,-4.155,190.594
2.18036746,-4.905,190.7005
2.189256408,-5.265,190.813
2.137070655,-5.43,190.928
2.137070655,-5.53,191.046
2.128631786,-5.455,191.1645
2.128631786,-5.41,191.2835
2.145581344,-5.215,191.4015
2.137070655,-4.9,191.519
2.162823151,-4.925,191.6355
2.162823151,-5.265,191.7505
2.095570924,-5.68,191.8695
2.095570924,-5.93,191.9925
2.055725015,-5.99,192.118
2.063568193,-5.66,192.2455
2.087473713,-5.595,192.371
2.087473713,-6.025,192.495
2.024953356,-6.245,192.623
2.024953356,-6.53,192.755
1.995100393,-6.515,192.889
1.995100393,-5.965,193.025
2.055725015,-5.785,193.157
2.047942875,-5.885,193.2855
2.055725015,-5.755,193.414
2.047942875,-5.41,193.5425
2.111964733,-4.995,193.6675
2.111964733,-4.665,193.7885
2.128631786,-4.745,193.9085
2.128631786,-4.875,194.0275
2.145581344,-4.51,194.1455
2.137070655,-4.65,194.263
2.087473713,-5.145,194.384
2.087473713,-5.06,194.508
2.103734234,-4.855,194.631
2.103734234,-4.865,194.753
2.063568193,-5.2,194.8775
2.071473372,-5.68,195.004
2.002480501,-5.915,195.1345
2.002480501,-5.865,195.2695
2.009915479,-5.755,195.404
2.009915479,-5.66,195.538
2.017406151,-5.655,195.6715
2.017406151,-5.72,195.8045
2.017406151,-5.585,195.9375
