y,x,z
2.024953356,-5.41,196.07
2.071473372,-4.93,196.199
2.071473372,-4.265,196.325
2.111964733,-4.45,196.4485
2.111964733,-5.015,196.5695
2.055725015,-5.07,196.694
2.055725015,-4.88,196.822
2.079441542,-4.83,196.9485
2.071473372,-4.85,197.074
2.095570924,-4.565,197.1985
2.103734234,-4.39,197.321
2.111964733,-4.275,197.4425
2.120263536,-3.96,197.563
2.154165088,-3.825,197.681
2.162823151,-3.805,197.7965
2.162823151,-3.745,197.9115
2.154165088,-3.44,198.027
2.207274913,-3.245,198.14
2.198225078,-3.185,198.2505
2.225624052,-3.02,198.36
2.216407397,-3.165,198.4685
2.18036746,-3.605,198.5795
2.171556831,-3.73,198.693
2.18036746,-3.51,198.8065
2.18036746,-3.515,198.9195
2.189256408,-3.4,199.032
2.189256408,-2.985,199.144
2.225624052,-2.875,199.254
2.234926445,-2.815,199.3615
2.244316185,-2.73,199.468
2.244316185,-2.925,199.574
2.244316185,-2.65,199.68
2.253794929,-2.125,199.7855
2.282782466,-2.22,199.889
2.282782466,-2.45,199.991
2.244316185,-2.65,200.095
2.253794929,-2.83,200.2005
2.225624052,-2.81,200.307
2.234926445,-2.685,200.4145
2.282782466,-2.245,200.519
2.273026291,-1.695,200.6215
2.3227878,-1.725,200.722
2.3227878,-2.035,200.82
2.292634762,-2.05,200.9195
2.302585093,-2.125,201.02
2.282782466,-2.17,201.121
2.282782466,-2.21,201.223
2.273026291,-2.18,201.3255
2.282782466,-1.775,201.428
2.302585093,-1.965,201.529
2.292634762,-2.495,201.6295
2.244316185,-2.55,201.733
2.253794929,-2.525,201.8385
2.253794929,-2.445,201.9435
2.253794929,-2.32,202.0485
2.26336438,-2.39,202.153
2.253794929,-2.435,202.2575
2.282782466,-2.18,202.361
2.273026291,-1.94,202.4635
2.282782466,-2.12,202.566
2.282782466,-2.45,202.668
2.244316185,-2.495,202.772
2.244316185,-2.58,202.878
2.216407397,-2.825,202.9855
2.225624052,-2.975,203.094
2.189256408,-3.065,203.204
2.198225078,-2.905,203.3155
2.216407397,-2.775,203.4255
2.225624052,-3.045,203.534
2.18036746,-3.21,203.6445
2.171556831,-3.055,203.758
2.216407397,-2.75,203.8695
2.216407397,-2.67,203.9785
2.198225078,-2.975,204.0885
2.189256408,-3.36,204.2
2.137070655,-3.62,204.315
2.137070655,-3.685,204.433
2.128631786,-3.655,204.5515
2.128631786,-3.79,204.6705
2.079441542,-4.1,204.7925
2.087473713,-4.3,204.917
2.055725015,-4.4,205.043
2.055725015,-4.7,205.171
2.002480501,-5,205.3025
1.995100393,-4.86,205.438
2.032557956,-4.53,205.5715
2.040220829,-4.505,205.702
2.017406151,-4.635,205.8335
2.017406151,-4.46,205.9665
2.040220829,-4.32,206.098
2.032557956,-4.33,206.2285
2.040220829,-4.3,206.359
2.032557956,-4.4,206.4895
2.017406151,-4.43,206.6215
2.017406151,-4.42,206.7545
2.002480501,-4.49,206.8885
2.002480501,-4.31,207.0235
2.040220829,-4.065,207.156
2.032557956,-4.185,207.2865
2.032557956,-4.025,207.4175
2.032557956,-3.755,207.5485
2.055725015,-3.745,207.678
2.047942875,-3.635,207.8065
2.055725015,-3.595,207.935
2.063568193,-3.575,208.0625
2.047942875,-3.625,208.1905
2.055725015,-3.38,208.319
2.103734234,-2.97,208.444
2.095570924,-3.025,208.5665
2.063568193,-3.36,208.6915
2.063568193,-3.64,208.8185
2.040220829,-3.605,208.947
2.032557956,-3.53,209.0775
2.055725015,-3.325,209.207
2.055725015,-2.79,209.335
2.111964733,-2.575,209.4595
2.103734234,-2.655,209.581
2.087473713,-2.79,209.704
2.087473713,-2.85,209.828
2.095570924,-2.56,209.9515
2.095570924,-2.235,210.0745
2.128631786,-2.175,210.1955
2.120263536,-2.425,210.315
2.079441542,-2.655,210.4375
2.071473372,-2.615,210.563
2.079441542,-2.545,210.6885
2.079441542,-2.405,210.8135
2.087473713,-2.445,210.938
2.079441542,-2.705,211.0625
2.079441542,-2.4,211.1875
2.079441542,-2.015,211.3125
2.111964733,-1.92,211.4355
2.111964733,-1.99,211.5565
2.095570924,-2.12,211.6785
2.087473713,-2.05,211.802
2.111964733,-1.84,211.9245
2.103734234,-1.64,212.046
2.103734234,-1.85,212.168
2.103734234,-1.86,212.29
2.120263536,-1.575,212.411
2.120263536,-1.73,212.531
2.095570924,-1.86,212.6525
2.087473713,-1.715,212.776
2.095570924,-1.745,212.8995
2.095570924,-1.94,213.0225
2.095570924,-1.755,213.1455
2.087473713,-1.4,213.269
2.111964733,-1.465,213.3915
2.111964733,-1.54,213.5125
2.103734234,-1.45,213.634
2.103734234,-1.405,213.756
2.095570924,-1.51,213.8785
2.103734234,-1.595,214.001
2.095570924,-1.47,214.1235
2.095570924,-1.325,214.2465
2.095570924,-1.34,214.3695
2.103734234,-1.53,214.492
2.087473713,-1.535,214.615
2.079441542,-1.32,214.7395
2.120263536,-1.13,214.862
2.111964733,-0.965,214.9825
2.120263536,-1.065,215.103
2.111964733,-1.48,215.2235
2.071473372,-1.595,215.347
2.063568193,-1.62,215.4735
2.032557956,-2.035,215.6025
2.024953356,-2.335,215.734
2.002480501,-2.25,215.8675
2.009915479,-2.125,216.002
2.009915479,-2.12,216.136
2.009915479,-1.745,216.27
2.079441542,-1.22,216.3995
2.079441542,-1.01,216.5245
2.087473713,-1.1,216.649
2.087473713,-1.15,216.773
2.087473713,-0.965,216.897
2.087473713,-0.94,217.021
2.079441542,-1.075,217.1455
2.071473372,-1.165,217.271
2.055725015,-1.19,217.398
2.063568193,-1.68,217.5255
1.973281346,-2.11,217.6585
1.980501594,-1.945,217.797
1.987774353,-1.91,217.9345
1.980501594,-2.025,218.072
1.966112856,-2.14,218.211
1.958995389,-2.41,218.3515
1.890475442,-2.925,218.4975
1.890475442,-3.215,218.6485
1.877317358,-3.07,218.8005
1.870802677,-2.92,218.954
1.877317358,-2.94,219.1075
1.877317358,-3.075,219.2605
1.845160246,-3.26,219.416
1.845160246,-3.095,219.574
1.851509474,-3.13,219.7315
1.851509474,-3.895,219.8885
1.742969305,-4.34,220.0545
1.742969305,-4.27,220.2295
1.737271284,-4.33,220.405
1.731605546,-4.71,220.5815
1.682008605,-4.915,220.763
1.682008605,-4.595,220.949
1.714798428,-4.42,221.132
1.720369473,-4.76,221.3115
1.666008264,-4.96,221.4955
1.666008264,-4.92,221.6845
1.62455155,-5.365,221.8775
1.62964062,-5.985,222.074
1.555897146,-6.105,222.2775
1.560647748,-6.04,222.488
1.546463113,-6.135,222.6995
1.546463113,-6.64,222.9125
1.452434164,-7.18,223.136
1.452434164,-6.89,223.37
1.496109227,-6.635,223.599
1.496109227,-6.9,223.823
1.46967597,-6.955,224.05
1.46967597,-7.095,224.28
1.422958345,-7.465,224.5155
1.422958345,-7.615,224.7565
1.410587054,-7.575,224.999
1.414693836,-7.455,225.2425
1.422958345,-7.5,225.4845
1.418817553,-7.415,225.726
1.46967597,-6.925,225.962
1.46967597,-6.275,226.192
1.546463113,-6.055,226.4135
1.541779264,-6.21,226.627
1.541779264,-6.04,226.841
1.546463113,-5.435,227.0545
1.5847453,-5.475,227.2635
1.5847453,-6.275,227.4685
1.523260216,-6.155,227.68
1.523260216,-5.65,227.898
1.537117251,-5.875,228.1145
1.541779264,-6.25,228.329
1.47840965,-6.43,228.55
1.482805262,-6.785,228.7775
1.390302383,-7.37,229.0155
1.386294361,-7.66,229.265
1.370421012,-7.405,229.517
1.37436579,-7.155,229.7705
1.406497068,-6.965,230.0195
1.406497068,-6.655,230.2645
1.46967597,-6.255,230.502
1.465337568,-6.1,230.7325
1.439695138,-6.5,230.9665
1.443923474,-7.07,231.203
1.358679194,-7.335,231.4495
1.358679194,-7.265,231.7065
1.370421012,-7.1,231.962
1.37436579,-6.95,232.2155
1.398366942,-6.8,232.4655
1.402423743,-6.525,232.712
1.448169765,-6.245,232.9525
1.448169765,-6,233.1875
1.46967597,-6.01,233.42
1.46967597,-6.055,233.65
1.474033275,-5.95,233.8795
1.46967597,-6.025,234.109
1.491654877,-5.73,234.3365
1.491654877,-5.26,234.5615
1.541779264,-5.11,234.781
1.546463113,-5.025,234.9945
1.555897146,-4.955,235.2065
1.551169004,-4.735,235.418
1.599487582,-4.46,235.625
1.5945493,-4.295,235.8275
1.614450454,-4.25,236.0285
1.609437912,-4.225,236.228
1.62964062,-4.035,236.426
1.62455155,-3.855,236.6225
1.660731207,-3.62,236.816
1.660731207,-3.55,237.006
1.650259907,-3.685,237.197
1.650259907,-3.485,237.389
1.692819521,-3.065,237.577
1.698269126,-2.73,237.7605
1.742969305,-2.46,237.9395
1.742969305,-2.555,238.1145
1.714798428,-2.72,238.292
1.709258248,-2.44,238.4725
1.74869998,-2.22,238.65
1.74869998,-2.235,238.824
1.725971729,-2.45,239
1.725971729,-2.71,239.178
1.703748592,-2.605,239.358
1.709258248,-2.185,239.5395
1.754463684,-1.925,239.7165
1.760260802,-2.08,239.889
1.725971729,-2.185,240.064
1.731605546,-2.12,240.2415
1.742969305,-2,240.4175
1.737271284,-1.67,240.593
1.7837913,-1.425,240.765
1.7837913,-1.255,240.933
1.795767491,-1.14,241.1
1.801809805,-1.16,241.2655
1.801809805,-1.045,241.4305
1.801809805,-0.77,241.5955
1.857899272,-0.25,241.756
1.857899272,0.13,241.912
1.883874758,0.32,242.066
1.890475442,0.42,242.2175
1.897119985,0.695,242.368
1.897119985,1.38,242.518
1.966112856,1.735,242.663
1.958995389,1.865,242.8035
1.987774353,2.095,242.9425
1.980501594,2.145,243.08
1.973281346,1.995,243.2185
1.973281346,1.825,243.3575
1.944910649,1.705,243.4985
1.944910649,1.605,243.6415
1.924148657,1.425,243.786
1.931021537,1.21,243.9315
1.903808973,1.055,244.0785
1.903808973,0.84,244.2275
1.877317358,0.625,244.3785
1.883874758,0.51,244.531
1.851509474,0.14,244.6855
1.851509474,-0.36,244.8425
1.7837913,-0.915,245.005
1.777856564,-1.525,245.1735
1.698269126,-1.99,245.3495
1.703748592,-2.17,245.532
1.666008264,-2.355,245.7175
1.671313316,-2.84,245.906
1.599487582,-3.26,246.101
1.5945493,-3.49,246.3035
1.560647748,-3.7,246.51
1.560647748,-4.01,246.72
1.491654877,-4.495,246.9375
1.491654877,-5.025,247.1625
1.402423743,-5.515,247.398
1.402423743,-6.005,247.644
1.350927217,-6.155,247.8965
1.347073648,-5.98,248.156
1.38230234,-5.83,248.4115
1.38230234,-5.77,248.6625
1.398366942,-5.695,248.9115
1.402423743,-5.335,249.158
1.465337568,-4.975,249.3965
1.465337568,-5.055,249.6275
1.443923474,-5.32,249.861
1.443923474,-5.695,250.097
1.37436579,-6.155,250.3415
1.378326191,-6.6,250.594
1.316768298,-6.88,250.854
1.316768298,-6.98,251.122
1.305636458,-7.045,251.3915
1.305636458,-7.02,251.6625
1.32425897,-6.845,251.931
1.32425897,-6.65,252.197
1.339410775,-6.645,252.461
1.339410775,-6.95,252.723
1.301953213,-7.13,252.99
1.298283484,-6.965,253.2625
1.32425897,-6.845,253.532
1.32425897,-6.805,253.798
1.316768298,-6.925,254.065
1.316768298,-6.995,254.333
1.335601247,-6.76,254.5985
1.331806176,-6.69,254.862
1.32425897,-6.955,255.127
1.320506621,-7.13,255.3935
1.30933332,-7.115,255.662
1.313043899,-7.23,255.9315
1.290984181,-7.385,256.2035
1.290984181,-7.325,256.4785
1.331806176,-7,256.748
1.331806176,-6.635,257.012
1.38230234,-6.495,257.2695
1.38230234,-6.295,257.5205
1.410587054,-6.25,257.768
1.410587054,-6.455,258.012
1.410587054,-6.345,258.256
1.410587054,-5.74,258.5
1.505077897,-5.3,258.733
1.505077897,-5.505,258.955
1.448169765,-6.03,259.1835
1.452434164,-6.41,259.418
1.431291727,-6.49,259.6545
1.427116356,-6.375,259.894
1.439695138,-6.52,260.1325
1.439695138,-6.975,260.3695
1.410587054,-6.825,260.61
1.414693836,-6.25,260.8535
1.443923474,-6.28,261.093
1.448169765,-6.84,261.3285
1.37436579,-7.03,261.5725
1.37436579,-6.905,261.8255
1.38230234,-6.755,262.0775
1.378326191,-6.69,262.329
1.362577835,-6.6,262.583
1.366491734,-6.025,262.8385
1.443923474,-5.37,263.084
1.443923474,-5.275,263.32
1.414693836,-5.59,263.5595
1.410587054,-5.965,263.803
1.339410775,-6.275,264.056
1.339410775,-6.41,264.318
1.313043899,-6.395,264.5835
1.313043899,-6.525,264.8525
1.262308381,-6.82,265.1285
1.265848208,-6.94,265.411
1.22758267,-7.03,265.6985
1.231001477,-7.275,265.991
1.174414002,-7.5,266.2915
1.174414002,-7.64,266.6005
1.130102956,-7.775,266.9165
1.130102956,-7.675,267.2395
1.130102956,-7.585,267.5625
1.133203733,-7.84,267.885
1.078809661,-7.995,268.216
1.081755172,-8.035,268.5555
1.061316504,-8.07,268.898
1.058430499,-8.02,269.2445
1.044124103,-8.145,269.594
1.044124103,-8.305,269.946
1.021651248,-8.285,270.302
1.021651248,-8.39,270.662
0.994252273,-8.475,271.027
0.996958635,-8.43,271.3965
1.007857925,-8.31,271.7635
1.007857925,-8.175,272.1285
1.010601411,-8.29,272.493
1.013352445,-8.36,272.8565
1.007857925,-8.255,273.2205
1.010601411,-8.315,273.585
1.010601411,-8.275,273.949
1.010601411,-8.105,274.313
1.016111067,-8.19,274.676
1.013352445,-8.415,275.0385
1.013352445,-8.23,275.4015
1.010601411,-7.725,275.765
1.064210862,-7.69,276.1195
1.064210862,-7.855,276.4645
1.038458366,-7.99,276.814
1.03563749,-8.35,277.1685
1.02443289,-8.175,277.5255
1.021651248,-7.48,277.885
1.105636904,-7.395,278.2305
1.10262031,-7.68,278.562
1.090644119,-7.645,278.896
1.087672349,-7.6,279.2325
1.096614286,-7.655,279.568
1.096614286,-7.465,279.902
1.158362293,-7.07,280.226
1.161552088,-6.725,280.5395
1.241328591,-6.275,280.8405
1.241328591,-6.285,281.1295
1.21402314,-6.69,281.4225
1.21402314,-6.805,281.7195
1.220779923,-6.745,282.0155
1.220779923,-6.62,282.3105
1.248273063,-6.53,282.6015
1.248273063,-6.21,282.8885
1.305636458,-5.975,283.1675
1.305636458,-5.9,283.4385
1.347073648,-5.62,283.704
1.347073648,-5.37,283.964
1.370421012,-5.475,284.221
1.370421012,-5.695,284.475
1.366491734,-5.695,284.7295
1.362577835,-5.225,284.985
1.461017907,-4.7,285.229
1.461017907,-4.75,285.461
1.461017907,-4.775,285.693
1.461017907,-4.54,285.925
1.500583508,-4.39,286.1525
1.500583508,-4.34,286.3755
1.509592577,-4.33,286.5975
1.509592577,-4.44,286.8185
1.514127733,-4.325,287.039
1.518683549,-3.97,287.2585
1.555897146,-3.82,287.4735
1.560647748,-3.875,287.684
1.551169004,-3.95,287.895
1.551169004,-4.04,288.107
1.551169004,-3.93,288.319
1.555897146,-3.72,288.5305
1.57987911,-3.62,288.739
1.57987911,-3.455,288.945
1.5945493,-3.43,289.1495
1.599487582,-3.55,289.352
1.589635285,-3.485,289.555
1.5945493,-3.115,289.7585
1.63475572,-2.945,289.9575
1.63989712,-3.17,290.152
1.589635285,-3.47,290.351
1.5945493,-3.78,290.5545
1.546463113,-3.975,290.7625
1.551169004,-4.22,290.975
1.509592577,-4.45,291.1915
1.509592577,-4.45,291.4125
1.509592577,-4.435,291.6335
1.509592577,-4.435,291.8545
1.500583508,-4.555,292.0765
1.500583508,-4.885,292.2995
1.431291727,-5.295,292.5305
1.431291727,-5.83,292.7695
1.354795694,-6.175,293.018
1.350927217,-5.935,293.2765
1.406497068,-5.495,293.5285
1.402423743,-5.48,293.774
1.366491734,-5.885,294.0245
1.370421012,-6.305,294.279
1.30933332,-6.445,294.541
1.313043899,-6.175,294.8105
1.358679194,-5.815,295.0735
1.362577835,-5.41,295.33
1.427116356,-5,295.578
1.422958345,-5.035,295.8185
1.386294361,-5.385,296.064
1.386294361,-5.545,296.314
1.350927217,-5.745,296.5685
1.350927217,-6.39,296.8275
1.231001477,-7.05,297.103
1.231001477,-7.285,297.395
1.197328262,-7.375,297.692
1.194022473,-7.22,297.9945
1.237874356,-6.78,298.291
1.237874356,-6.485,298.581
1.265848208,-6.335,298.867
1.265848208,-6.185,299.149
1.272965676,-6.125,299.43
1.272965676,-6.055,299.71
1.290984181,-5.79,299.9875
1.290984181,-5.45,300.2625
1.331806176,-5.185,300.532
1.331806176,-5.385,300.796
1.272965676,-5.74,301.068
1.272965676,-6.07,301.348
1.203972804,-6.42,301.638
1.203972804,-6.28,301.938
1.248273063,-5.865,302.2315
1.244794799,-5.615,302.519
1.244794799,-5.78,302.807
1.244794799,-6,303.095
1.244794799,-5.695,303.383
1.248273063,-5.27,303.6705
1.305636458,-4.9,303.9495
1.305636458,-4.79,304.2205
1.287354413,-5,304.494
1.290984181,-4.845,304.7695
1.335601247,-4.375,305.0385
1.335601247,-3.825,305.3015
1.406497068,-3.49,305.5555
1.406497068,-3.565,305.8005
1.343234872,-4.215,306.0535
1.343234872,-4.99,306.3145
1.244794799,-5.28,306.589
1.248273063,-5.47,306.8765
1.197328262,-5.83,307.171
1.194022473,-5.81,307.4735
1.224175512,-5.45,307.772
1.22758267,-5.235,308.0655
1.255266099,-5.045,308.3545
1.255266099,-4.95,308.6395
1.272965676,-4.755,308.922
1.272965676,-4.55,309.202
1.262308381,-4.785,309.4835
1.262308381,-4.98,309.7665
1.248273063,-4.865,310.0515
1.244794799,-4.855,310.339
1.237874356,-4.8,310.628
1.237874356,-4.635,310.918
1.255266099,-4.525,311.2055
1.251763468,-4.34,311.491
1.294627173,-4.005,311.771
1.290984181,-3.925,312.0455
1.305636458,-3.865,312.3185
1.301953213,-3.57,312.59
1.347073648,-3.32,312.856
1.343234872,-3.135,313.1165
1.358679194,-3.17,313.3755
1.354795694,-3.195,313.633
1.366491734,-3.05,313.8895
1.362577835,-3.07,314.145
1.362577835,-3.045,314.401
1.362577835,-3.12,314.657
1.366491734,-2.92,314.9125
1.370421012,-2.64,315.167
1.343234872,-3.2,315.4245
1.339410775,-3.415,315.686
1.378326191,-2.735,315.943
1.378326191,-2.16,316.195
1.443923474,-1.89,316.439
1.443923474,-2.04,316.675
1.38230234,-2.61,316.9185
1.378326191,-2.955,317.17
1.32425897,-3.245,317.429
1.328025453,-3.67,317.6945
1.258781041,-4.005,317.969
1.258781041,-4.225,318.253
1.207311706,-4.57,318.5445
1.210661792,-4.98,318.843
1.145703896,-5.28,319.151
1.145703896,-5.48,319.469
1.136314156,-5.34,319.7885
1.139434283,-5.115,320.109
1.171182982,-4.905,320.424
1.167962367,-4.65,320.7345
1.187443502,-4.635,321.0425
1.184170177,-4.55,321.348
1.207311706,-4.25,321.6505
1.210661792,-4.02,321.949
1.231001477,-3.905,322.244
1.231001477,-3.845,322.536
1.234432012,-3.76,322.8275
1.237874356,-3.54,323.118
1.265848208,-3.355,323.404
1.265848208,-3.19,323.686
1.294627173,-2.92,323.964
1.294627173,-2.66,324.238
1.328025453,-2.465,324.5075
1.328025453,-2.36,324.7725
1.339410775,-2.275,325.036
1.339410775,-2.335,325.298
1.328025453,-2.4,325.5615
1.32425897,-2.32,325.827
1.350927217,-2.105,326.0895
1.347073648,-1.855,326.349
1.38230234,-1.7,326.6045
1.378326191,-1.475,326.856
1.406497068,-1.36,327.1045
1.406497068,-1.37,327.3495
1.406497068,-1.34,327.5945
1.402423743,-1.21,327.84
1.431291727,-1.045,328.0825
1.431291727,-0.98,328.3215
1.448169765,-0.805,328.5585
1.452434164,-0.56,328.793
1.474033275,-0.47,329.0245
1.47840965,-0.485,329.253
1.48722028,-0.345,329.48
1.491654877,-0.18,329.7055
1.491654877,-0.255,329.9305
1.496109227,-0.265,330.155
1.48722028,-0.295,330.38
1.48722028,-0.405,330.606
1.482805262,-0.28,330.8325
1.482805262,-0.085,331.0595
1.496109227,-0.005,331.285
1.500583508,0.11,331.5085
1.500583508,0.105,331.7315
1.500583508,0.015,331.9545
1.496109227,0.09,332.178
1.496109227,0.2,332.402
1.500583508,0.195,332.6255
1.505077897,0.015,332.848
1.474033275,-0.15,333.0735
1.46967597,-0.135,333.303
1.491654877,0.145,333.5305
1.48722028,0.76,333.756
1.555897146,1.2,333.9745
1.560647748,1.46,334.185
1.5945493,1.92,334.3915
1.589635285,2.415,334.595
1.64506509,2.75,334.7935
1.63989712,2.835,334.987
1.650259907,3.005,335.18
1.650259907,3.185,335.372
1.655481851,3.13,335.5635
1.655481851,3.08,335.7545
1.660731207,3.11,335.945
1.660731207,3.065,336.135
1.650259907,2.915,336.326
1.650259907,2.85,336.518
1.64506509,2.755,336.7105
1.650259907,2.495,336.903
1.619488248,2.17,337.098
1.619488248,1.87,337.296
1.604450371,1.665,337.4955
1.599487582,1.135,337.697
1.523260216,0.365,337.907
1.523260216,-0.1,338.125
1.474033275,-0.605,338.3485
1.46967597,-1.345,338.578
1.370421012,-2.06,338.82
1.37436579,-2.4,339.0735
1.343234872,-2.48,339.3305
1.343234872,-2.595,339.5915
1.32425897,-2.835,339.855
1.32425897,-3.22,340.121
1.26940061,-3.545,340.3945
1.26940061,-3.945,340.6755
1.200645014,-4.385,340.9665
1.203972804,-4.73,341.267
1.148853505,-5.005,341.5755
1.152013065,-5.39,341.892
1.090644119,-5.715,342.218
1.090644119,-5.91,342.554
1.041287222,-6.345,342.8985
1.041287222,-6.965,343.2515
0.939047719,-7.58,343.6235
0.939047719,-7.95,344.0145
0.908818717,-7.99,344.4115
0.908818717,-7.935,344.8145
0.916290732,-7.9,345.216
0.913793852,-7.725,345.6165
0.946749939,-7.43,346.011
0.946749939,-7.355,346.399
0.944175935,-7.365,346.7875
0.94160854,-7.36,347.177
0.944175935,-7.29,347.5665
0.94160854,-7.23,347.956
0.928869514,-7.35,348.3485
0.928869514,-7.19,348.7435
0.946749939,-7.055,349.135
0.946749939,-7.285,349.523
0.928869514,-7.16,349.9145
0.928869514,-6.595,350.3095
0.988861425,-6.285,350.693
0.986176859,-6.29,351.0655
0.954511945,-6.455,351.4445
0.954511945,-6.615,351.8295
0.916290732,-6.7,352.222
0.916290732,-6.8,352.622
0.901402119,-6.635,353.025
0.901402119,-6.505,353.431
0.879476759,-6.615,353.8415
0.881889305,-6.705,354.256
0.84397007,-6.8,354.678
0.84397007,-6.835,355.108
0.816445397,-6.875,355.544
0.816445397,-6.985,355.986
0.783071888,-7.035,356.4355
0.780886095,-7.17,356.893
0.721546655,-7.465,357.365
0.719491156,-7.625,357.8515
0.679244275,-7.64,358.3485
0.679244275,-7.605,358.8555
0.650087691,-7.605,359.37
0.648173815,-7.705,359.8925
0.599656837,-7.74,360.4285
0.597837001,-7.71,360.978
0.576253429,-7.585,361.534
0.578034373,-7.435,362.0955
0.574475651,-7.27,362.6575
0.576253429,-7.035,363.22
0.56563386,-7.09,363.785
0.567395975,-7.125,364.3525
0.569161201,-6.795,364.919
0.569161201,-6.485,365.485
0.576253429,-6.515,366.049
0.578034373,-6.525,366.6105
0.592397277,-6.105,367.1675
0.594207233,-5.845,367.72
0.585190039,-5.97,368.2745
0.583396317,-6.145,368.832
0.560366069,-6.015,369.3965
0.560366069,-5.845,369.9675
0.531028331,-6.05,370.547
0.531028331,-5.96,371.135
0.527632742,-5.78,371.724
0.527632742,-6.025,372.314
0.484508315,-6.045,372.917
0.484508315,-5.64,373.533
0.532730459,-5.265,374.1345
0.534435489,-4.985,374.721
0.553385238,-4.85,375.3015
0.553385238,-4.915,375.8765
0.549913012,-4.715,376.4525
0.549913012,-4.245,377.0295
0.569161201,-4.285,377.601
0.570929548,-4.885,378.1665
0.468404908,-5.325,378.762
0.470003629,-5.58,379.3875
0.381260419,-6.205,380.0415
0.381260419,-6.625,380.7245
0.355247392,-6.365,381.4165
0.355247392,-6.025,382.1175
0.40947313,-5.78,382.8
0.410980289,-5.495,383.4635
0.455706325,-5.295,384.112
0.457284857,-5.17,384.7455
0.505838082,-4.815,385.3635
0.505838082,-4.31,385.9665
0.614336,-3.67,386.5385
0.616186139,-3.13,387.079
0.652005237,-3.355,387.6095
0.653926467,-4.005,388.13
0.574475651,-4.46,388.6715
0.574475651,-4.755,389.2345
0.567395975,-4.78,389.7995
0.569161201,-4.5,390.366
0.644357016,-4.185,390.9115
0.646263595,-3.885,391.436
0.74865989,-3.32,391.9345
0.746547957,-2.82,392.408
0.837017551,-2.61,392.8615
0.837017551,-2.87,393.2945
0.774357236,-3.67,393.7415
0.774357236,-4.32,394.2025
0.687165109,-4.95,394.6845
0.685179011,-5.505,395.188
0.646263595,-5.555,395.702
0.644357016,-5.43,396.2265
0.679244275,-5.21,396.7425
0.679244275,-5.045,397.2495
0.675307262,-5.255,397.7575
0.675307262,-5.39,398.2665
0.669430654,-5.35,398.777
0.669430654,-5.48,399.289
0.671385689,-5.385,399.8005
0.671385689,-5.24,400.3115
0.675307262,-5.355,400.8215
0.675307262,-5.21,401.3305
0.738144546,-4.625,401.824
0.738144546,-3.83,402.302
0.865122445,-3.115,402.7515
0.865122445,-2.67,403.1725
0.923818998,-2.37,403.5815
